"price","mileage","year","model","date","origin","website_id","car_id","perthousand_mileage","predicted","residuals"
7990,100343,"2009","Scion xB","2021-01-28","autotrader",1,1,100.343,7839.29384401679,150.706155983191
13990,32893,"2014","Scion xB","2021-01-28","autotrader",1,1,32.893,12113.9061828021,1876.09381719783
11990,52297,"2011","Scion xB","2021-01-28","autotrader",1,1,52.297,10154.6211858139,1835.37881418604
16000,21659,"2015","Scion xB 686 Parklan Edition","2021-01-28","autotrader",1,1,21.659,13773.5072749055,2226.49272509453
9835,104759,"2015","Scion xB","2021-01-28","autotrader",1,1,104.759,10972.1777353379,-1137.1777353379
9871,69300,"2013","Scion xB","2021-01-28","autotrader",1,1,69.3,10258.7561706494,-387.756170649445
8292,108269,"2012","Scion xB","2021-01-28","autotrader",1,1,108.269,8306.16026523646,-14.1602652364738
9998,59695,"2011","Scion xB","2021-01-28","autotrader",1,1,59.695,9905.23206507121,92.7679349287735
8997,48963,"2012","Scion xB","2021-01-28","autotrader",1,1,48.963,10305.3858930775,-1308.38589307756
13481,50209,"2015","Scion xB 686 Parklan Edition","2021-01-28","autotrader",1,1,50.209,12811.0769697953,669.923030204688
7408,114396,"2012","Scion xB","2021-01-28","autotrader",1,1,114.396,8099.61699100144,-691.61699100145
8886,75302,"2015","Scion xB","2021-01-28","autotrader",1,1,75.302,11965.1833219449,-3079.1833219449
12481,49851,"2015","Scion xB","2021-01-28","autotrader",1,1,49.851,12823.1452727455,-342.145272745555
13500,18451,"2014","Scion xB","2021-01-28","autotrader",1,1,18.451,12600.7509627111,899.249037288873
8982,109076,"2012","Scion xB","2021-01-28","autotrader",1,1,109.076,8278.95601808326,703.043981916726
9495,92793,"2014","Scion xB","2021-01-28","autotrader",1,1,92.793,10094.6566109598,-599.656610959842
5999,147998,"2010","Scion xB","2021-01-28","autotrader",1,1,147.998,6654.7651909561,-655.76519095612
12988,49235,"2015","Scion xB","2021-01-28","autotrader",1,1,49.235,12843.9108443024,144.089155697603
9500,89672,"2013","Scion xB 10 Series","2021-01-28","autotrader",1,1,89.672,9572.00905416242,-72.0090541624371
8987,89348,"2014","Scion xB","2021-01-28","autotrader",1,1,89.348,10210.7887440983,-1223.78874409835
7591,88065,"2012","Scion xB","2021-01-28","autotrader",1,1,88.065,8987.24404402615,-1396.24404402616
11580,74538,"2015","Scion xB","2021-01-28","autotrader",1,1,74.538,11990.9380243303,-410.938024330337
10995,87590,"2014","Scion xB","2021-01-28","autotrader",1,1,87.59,10270.0515278596,724.948472140398
5589,184143,"2012","Scion xB","2021-01-28","autotrader",1,1,184.143,5748.42166734056,-159.421667340575
6495,138401,"2008","Scion xB","2021-01-28","autotrader",1,1,138.401,5881.79077563828,613.209224361709
9988,46000,"2014","Scion xB","2021-01-28","autotrader",1,1,46,11672.0647113808,-1684.06471138084
10988,101440,"2013","Scion xB","2021-01-28","autotrader",1,1,101.44,9175.30573260247,1812.6942673975
3880,150482,"2006","Scion xB","2021-01-28","autotrader",1,1,150.482,5327.07193116355,-1447.07193116356
8990,85961,"2013","Scion xB","2021-01-28","autotrader",1,1,85.961,9697.10813865502,-707.108138655039
11995,73441,"2013","Scion xB 10 Series","2021-01-28","autotrader",1,1,73.441,10119.1616384792,1875.83836152082
7995,118150,"2006","Scion xB","2021-01-28","autotrader",1,1,118.15,6416.99475515029,1578.00524484969
4988,145000,"2009","Scion xB","2021-01-28","autotrader",1,1,145,6333.89103717601,-1345.89103717603
5999,156220,"2011","Scion xB","2021-01-28","autotrader",1,1,156.22,6651.34116486954,-652.341164869553
7888,112316,"2009","Scion xB","2021-01-28","autotrader",1,1,112.316,7435.67990205238,452.3200979476
5988,148316,"2009","Scion xB","2021-01-28","autotrader",1,1,148.316,6222.1075383408,-234.10753834082
6495,116347,"2008","Scion xB","2021-01-28","autotrader",1,1,116.347,6625.23868978537,-130.238689785381
8995,72070,"2010","Scion xB","2021-01-28","autotrader",1,1,72.07,9214.32414739757,-219.324147397587
10224,76198,"2014","Scion xB","2021-01-28","autotrader",1,1,76.198,10654.0797602874,-430.079760287444
7900,121382,"2010","Scion xB","2021-01-28","autotrader",1,1,121.382,7551.9996918602,348.000308139785
7999,113206,"2010","Scion xB","2021-01-28","autotrader",1,1,113.206,7827.61545979647,171.384540203512
5899,92500,"2008","Scion xB","2021-01-28","autotrader",1,1,92.5,7429.12924971398,-1530.12924971399
8988,92102,"2011","Scion xB","2021-01-28","autotrader",1,1,92.102,8812.78096532673,175.219034673251
7995,118728,"2005","Scion xB","2021-01-28","autotrader",1,1,118.728,6439.02737111946,1555.97262888052
7999,165101,"2010","Scion xB","2021-01-28","autotrader",1,1,165.101,6078.21718716279,1920.78281283719
5000,137414,"2012","Scion xB","2021-01-28","autotrader",1,1,137.414,7323.67230578163,-2323.67230578164
5000,189000,"2011","Scion xB 10 Series","2021-01-28","autotrader",1,1,189,5546.31610702327,-546.316107023287
11285,75102,"2015","Scion xB","2021-01-28","autotrader",1,1,75.102,11971.9253906322,-686.925390632192
6999,87213,"2008","Scion xB","2021-01-28","autotrader",1,1,87.213,7607.3558354624,-608.355835462413
8495,136693,"2015","Scion xB","2021-01-28","autotrader",1,1,136.693,9895.67162803885,-1400.67162803886
7995,106009,"2009","Scion xB","2021-01-28","autotrader",1,1,106.009,7648.29103810596,346.708961894019
8886,75302,"2015","Scion xB Base","2021-01-28","cars",2,1,75.302,11965.1833219449,-3079.1833219449
9495,94024,"2014","Scion xB","2021-01-28","cars",2,1,94.024,10053.1591781896,-558.159178189594
9998,77541,"2011","Scion xB","2021-01-28","cars",2,1,77.541,9303.63727610463,694.362723895353
13481,50209,"2015","Scion xB 686 Parklan Edition","2021-01-28","cars",2,1,50.209,12811.0769697953,669.923030204688
12481,49851,"2015","Scion xB","2021-01-28","cars",2,1,49.851,12823.1452727455,-342.145272745555
6495,116347,"2008","Scion xB","2021-01-28","cars",2,1,116.347,6625.23868978537,-130.238689785381
11950,69573,"2015","Scion xB","2021-01-28","cars",2,1,69.573,12158.3098794922,-208.309879492228
11990,52297,"2011","Scion xB","2021-01-28","cars",2,1,52.297,10154.6211858139,1835.37881418604
9990,79365,"2010","Scion xB","2021-01-28","cars",2,1,79.365,8968.40719202879,1021.59280797119
4800,213217,"2005","Scion xB","2021-01-28","cars",2,1,213.217,3253.77073015437,1546.22926984562
7900,121382,"2010","Scion xB","2021-01-28","cars",2,1,121.382,7551.9996918602,348.000308139785
9998,95807,"2013","Scion xB","2021-01-28","cars",2,1,95.807,9365.1960971799,632.803902820078
5986,172853,"2010","Scion xB","2021-01-28","cars",2,1,172.853,5816.89460484357,169.105395156416
13990,32893,"2014","Scion xB","2021-01-28","cars",2,1,32.893,12113.9061828021,1876.09381719783
12990,45143,"2014","Scion xB","2021-01-28","cars",2,1,45.143,11700.9544757058,1289.04552429414
9911,104759,"2015","Scion xB","2021-01-28","cars",2,1,104.759,10972.1777353379,-1061.1777353379
5899,92500,"2008","Scion xB","2021-01-28","cars",2,1,92.5,7429.12924971398,-1530.12924971399
3880,150482,"2006","Scion xB","2021-01-28","cars",2,1,150.482,5327.07193116355,-1447.07193116356
9072,83124,"2012","Scion xB","2021-01-28","cars",2,1,83.124,9153.80685094556,-81.8068509455763
11599,63525,"2013","Scion xB","2021-01-28","cars",2,1,63.525,10453.4334039948,1145.56659600516
11612,52545,"2014","Scion xB","2021-01-28","cars",2,1,52.545,11451.4305135894,160.569486410611
10703,93175,"2015","Scion xB","2021-01-28","cars",2,1,93.175,11362.6783537055,-659.678353705542
10997,31928,"2011","Scion xB W/CERTIFIED PROTECTION","2021-01-28","cars",2,1,31.928,10841.2671712706,155.732828729346
6999,87213,"2008","Scion xB","2021-01-28","cars",2,1,87.213,7607.3558354624,-608.355835462413
7995,118728,"2005","Scion xB","2021-01-28","cars",2,1,118.728,6439.02737111946,1555.97262888052
7999,113206,"2010","Scion xB","2021-01-28","cars",2,1,113.206,7827.61545979647,171.384540203512
7995,118150,"2006","Scion xB","2021-01-28","cars",2,1,118.15,6416.99475515029,1578.00524484969
8995,72070,"2010","Scion xB","2021-01-28","cars",2,1,72.07,9214.32414739757,-219.324147397587
4988,145000,"2009","Scion xB","2021-01-28","cars",2,1,145,6333.89103717601,-1345.89103717603
9500,89672,"2013","Scion xB 10 Series","2021-01-28","cars",2,1,89.672,9572.00905416242,-72.0090541624371
9988,46000,"2014","Scion xB 5-SPD","2021-01-28","cars",2,1,46,11672.0647113808,-1684.06471138084
9599,102098,"2012","Scion xB","2021-01-28","cars",2,1,102.098,8514.18679458269,1084.8132054173
8990,74642,"2014","Scion xB Base","2021-01-28","cars",2,1,74.642,10706.5330546745,-1716.53305467453
7591,88065,"2012","Scion xB Base","2021-01-28","cars",2,1,88.065,8987.24404402615,-1396.24404402616
8995,95903,"2013","Scion xB","2021-01-28","cars",2,1,95.903,9361.95990421,-366.959904210024
11599,52439,"2011","Scion xB","2021-01-28","cars",2,1,52.439,10149.834317046,1449.16568295402
10988,101440,"2013","Scion xB 10 Series","2021-01-28","cars",2,1,101.44,9175.30573260247,1812.6942673975
7500,105362,"2012","Scion xB","2021-01-28","cars",2,1,105.362,8404.15623360617,-904.156233606185
7715,106210,"2012","Scion xB Base","2021-01-28","cars",2,1,106.21,8375.56986237207,-660.569862372089
4950,112000,"2008","Scion xB","2021-01-28","cars",2,1,112,6771.77755270354,-1821.77755270355
8997,48963,"2012","Scion xB Base","2021-01-28","cars",2,1,48.963,10305.3858930775,-1308.38589307756
10991,87325,"2015","Scion xB","2021-01-28","cars",2,1,87.325,11559.8838628087,-568.883862808673
7888,112316,"2009","Scion xB","2021-01-28","cars",2,1,112.316,7435.67990205238,452.3200979476
5988,148316,"2009","Scion xB","2021-01-28","cars",2,1,148.316,6222.1075383408,-234.10753834082
9698,69300,"2013","Scion xB","2021-01-28","cars",2,1,69.3,10258.7561706494,-560.756170649446
13500,18451,"2014","Scion xB Base","2021-01-28","cars",2,1,18.451,12600.7509627111,899.249037288873
7408,114396,"2012","Scion xB","2021-01-28","cars",2,1,114.396,8099.61699100144,-691.61699100145
7995,106009,"2009","Scion xB","2021-01-28","cars",2,1,106.009,7648.29103810596,346.708961894019
8500,93570,"2012","Scion xB 4-SPD","2021-01-28","cars",2,1,93.57,8801.66860340858,-301.6686034086
8999,108213,"2011","Scion xB Base","2021-01-28","cars",2,1,108.213,8269.67362222236,729.326377777619
5999,150559,"2008","Scion xB","2020-12-10","truecar",3,1,150.559,5471.94042013813,527.059579861857
6495,142430,"2010","Scion xB","2020-12-10","truecar",3,1,142.43,6842.46438321016,-347.464383210178
7995,31691,"2013","Scion xB","2020-12-10","truecar",3,1,31.691,11526.5684769502,-3531.56847695025
5985,119972,"2008","Scion xB","2020-12-10","truecar",3,1,119.972,6503.0386948283,-518.038694828312
9997,114000,"2014","Scion xB","2020-12-10","truecar",3,1,114,9379.7613577034,617.238642296587
11590,71048,"2014","Scion xB","2020-12-10","truecar",3,1,71.048,10827.6880289851,762.311971014927
11799,70926,"2015","Scion xB","2020-12-10","truecar",3,1,70.926,12112.6997848227,-313.699784822734
7350,134084,"2012","Scion xB","2020-12-10","truecar",3,1,134.084,7435.92774942495,-85.9277494249626
12450,35598,"2014","Scion xB","2020-12-10","truecar",3,1,35.598,12022.7197038066,427.280296193385
8900,130360,"2012","Scion xB","2020-12-10","truecar",3,1,130.36,7561.46506838222,1338.53493161776
9954,90359,"2014","Scion xB","2020-12-10","truecar",3,1,90.359,10176.7075868841,-222.70758688412
8890,95094,"2011","Scion xB","2020-12-10","truecar",3,1,95.094,8711.91961776493,178.080382235057
12952,48327,"2015","Scion xB","2020-12-10","truecar",3,1,48.327,12874.5198361427,77.4801638573214
4688,184860,"2006","Scion xB","2020-12-10","truecar",3,1,184.86,4168.17774450586,519.822255494123
8979,140633,"2012","Scion xB","2020-12-10","truecar",3,1,140.633,7215.15871025975,1763.84128974024
8991,115427,"2012","Scion xB","2020-12-10","truecar",3,1,115.427,8064.86162691847,926.138373081512
6288,112328,"2009","Scion xB","2021-02-17","autotrader",1,1,112.328,7435.27537793114,-1147.27537793116
5100,141235,"2006","Scion xB","2021-02-17","autotrader",1,1,141.235,5638.79147692024,-538.791476920256
6100,123274,"2008","Scion xB","2021-02-17","autotrader",1,1,123.274,6391.72714080119,-291.727140801211
9250,85252,"2013","Scion xB","2021-02-17","autotrader",1,1,85.252,9721.00877215145,-471.00877215147
4785,168066,"2008","Scion xB","2021-02-17","autotrader",1,1,168.066,4881.7734375965,-96.773437596514
7598,115257,"2012","Scion xB","2021-02-17","autotrader",1,1,115.257,8070.59238530267,-472.592385302682
6988,132894,"2012","Scion xB","2021-02-17","autotrader",1,1,132.894,7476.0430581143,-488.043058114318
11163,66002,"2014","Scion xB","2021-02-17","autotrader",1,1,66.002,10997.7904219653,165.209578034687
13999,56310,"2015","Scion xB","2021-02-17","autotrader",1,1,56.31,12605.4101644896,1393.58983551037
12590,85446,"2013","Scion xB","2021-02-17","autotrader",1,1,85.446,9714.46896552478,2875.5310344752
10590,96221,"2012","Scion xB","2021-02-17","autotrader",1,1,96.221,8712.3024829586,1877.69751704138
8490,108346,"2013","Scion xB","2021-02-17","autotrader",1,1,108.346,8942.50210083047,-452.502100830491
12660,70000,"2015","Scion xB","2021-02-17","autotrader",1,1,70,12143.9155628449,516.08443715513
7785,124786,"2012","Scion xB","2021-02-17","autotrader",1,1,124.786,7749.3665226969,35.6334773030863
12900,81200,"2015","Scion xB","2021-02-17","autotrader",1,1,81.2,11766.3597163568,1133.64028364318
6099,138643,"2014","Scion xB","2021-02-17","autotrader",1,1,138.643,8549.03736439938,-2450.0373643994
9272,130068,"2014","Scion xB","2021-02-17","autotrader",1,1,130.068,8838.10355936679,433.896440633189
7999,121438,"2013","Scion xB","2021-02-17","autotrader",1,1,121.438,8501.16628456069,-502.166284560714
10999,73263,"2013","Scion xB","2021-02-17","autotrader",1,1,73.263,10125.1620796108,873.837920389137
8597,88049,"2012","Scion xB","2021-02-17","autotrader",1,1,88.049,8987.78340952113,-390.783409521145
4991,141638,"2005","Scion xB","2021-02-17","autotrader",1,1,141.638,5666.72340299079,-675.723402990801
6995,132659,"2010","Scion xB","2021-02-17","autotrader",1,1,132.659,7171.84814892754,-176.848148927563
7999,93761,"2009","Scion xB","2021-02-17","autotrader",1,1,93.761,8061.17532451539,-62.1753245154099
9999,76716,"2013","Scion xB","2021-02-17","autotrader",1,1,76.716,10008.7602637248,-9.76026372485971
5990,176532,"2014","Scion xB","2021-02-17","autotrader",1,1,176.532,7271.78616193638,-1281.7861619364
9995,109424,"2014","Scion xB","2021-02-17","autotrader",1,1,109.424,9534.01988926851,460.98011073147
5490,164401,"2008","Scion xB","2021-02-17","autotrader",1,1,164.401,5005.32184629102,484.67815370896
3211,178875,"2008","Scion xB","2021-02-17","autotrader",1,1,178.875,4517.3983353921,-1306.39833539211
12311,71487,"2015","Scion xB","2021-02-17","autotrader",1,1,71.487,12093.7882821549,217.211717845105
7495,132000,"2011","Scion xB","2021-02-17","autotrader",1,1,132,7467.80568289994,27.1943171000454
10195,61434,"2015","Scion xB","2021-02-17","autotrader",1,1,61.434,12432.6783647213,-2237.67836472135
6995,103569,"2008","Scion xB","2021-02-17","autotrader",1,1,103.569,7055.9894582161,-60.9894582161178
7999,147998,"2009","Scion xB","2021-02-17","autotrader",1,1,147.998,6232.82742755359,1766.17257244639
9995,84972,"2014","Scion xB","2021-02-17","autotrader",1,1,84.972,10358.3052069762,-363.305206976184
10821,68958,"2013","Scion xB","2021-02-17","autotrader",1,1,68.958,10270.2851081047,550.714891895295
6499,142776,"2006","Scion xB","2021-02-17","cars",2,1,142.776,5586.8438376847,912.156162315287
6999,117734,"2006","Scion xB","2021-02-17","cars",2,1,117.734,6431.01825801985,567.981741980137
7999,93761,"2009","Scion xB","2021-02-17","cars",2,1,93.761,8061.17532451539,-62.1753245154099
13788,62758,"2015","Scion xB","2021-02-17","cars",2,1,62.758,12388.0458700115,1399.95412998848
7785,124786,"2012","Scion xB","2021-02-17","cars",2,1,124.786,7749.3665226969,35.6334773030863
10715,75102,"2015","Scion xB","2021-02-17","cars",2,1,75.102,11971.9253906322,-1256.92539063219
8500,109076,"2012","Scion xB","2021-02-17","cars",2,1,109.076,8278.95601808326,221.043981916727
9995,109424,"2014","Scion xB","2021-02-17","cars",2,1,109.424,9534.01988926851,460.98011073147
12590,85446,"2013","Scion xB 10 Series","2021-02-17","cars",2,1,85.446,9714.46896552478,2875.5310344752
9337,129830,"2013","Scion xB Base","2021-02-17","cars",2,1,129.83,8218.26908244215,1118.73091755783
11995,66002,"2014","Scion xB Base","2021-02-17","cars",2,1,66.002,10997.7904219653,997.209578034687
13999,56310,"2015","Scion xB","2021-02-17","cars",2,1,56.31,12605.4101644896,1393.58983551037
6288,112328,"2009","Scion xB","2021-02-17","cars",2,1,112.328,7435.27537793114,-1147.27537793116
10590,96221,"2012","Scion xB","2021-02-17","cars",2,1,96.221,8712.3024829586,1877.69751704138
4991,141638,"2005","Scion xB","2021-02-17","cars",2,1,141.638,5666.72340299079,-675.723402990801
9250,85252,"2013","Scion xB Base","2021-02-17","cars",2,1,85.252,9721.00877215145,-471.00877215147
5100,141235,"2006","Scion xB","2021-02-17","cars",2,1,141.235,5638.79147692024,-538.791476920256
6777,114000,"2012","Scion xB","2021-02-17","cars",2,1,114,8112.96628700226,-1335.96628700228
7598,115257,"2012","Scion xB","2021-02-17","cars",2,1,115.257,8070.59238530267,-472.592385302682
9999,76716,"2013","Scion xB Base","2021-02-17","cars",2,1,76.716,10008.7602637248,-9.76026372485971
10999,73263,"2013","Scion xB Base","2021-02-17","cars",2,1,73.263,10125.1620796108,873.837920389137
5490,164401,"2008","Scion xB","2021-02-17","cars",2,1,164.401,5005.32184629102,484.67815370896
6100,123274,"2008","Scion xB","2021-02-17","cars",2,1,123.274,6391.72714080119,-291.727140801211
3211,178875,"2008","Scion xB","2021-02-17","cars",2,1,178.875,4517.3983353921,-1306.39833539211
14998,34970,"2015","Scion xB","2021-02-17","cars",2,1,34.97,13324.7888934231,1673.21110657689
4785,168066,"2008","Scion xB","2021-02-17","cars",2,1,168.066,4881.7734375965,-96.773437596514
7495,132000,"2011","Scion xB Base","2021-02-17","cars",2,1,132,7467.80568289994,27.1943171000454
10590,87214,"2013","Scion xB","2021-02-17","truecar",3,1,87.214,9654.86907832917,935.130921670812
5990,176532,"2014","Scion xB","2021-02-17","truecar",3,1,176.532,7271.78616193638,-1281.7861619364
6288,112328,"2009","Scion xB","2021-02-17","truecar",3,1,112.328,7435.27537793114,-1147.27537793116
3211,178875,"2008","Scion xB","2021-02-17","truecar",3,1,178.875,4517.3983353921,-1306.39833539211
9195,94024,"2014","Scion xB","2021-02-17","truecar",3,1,94.024,10053.1591781896,-858.159178189594
6495,133494,"2012","Scion xB","2021-02-17","truecar",3,1,133.494,7455.81685205244,-960.816852052458
9329,104759,"2015","Scion xB","2021-02-17","truecar",3,1,104.759,10972.1777353379,-1643.1777353379
6999,114396,"2012","Scion xB","2021-02-17","truecar",3,1,114.396,8099.61699100144,-1100.61699100145
12481,49851,"2015","Scion xB","2021-02-17","truecar",3,1,49.851,12823.1452727455,-342.145272745555
4900,149002,"2006","Scion xB","2021-02-17","truecar",3,1,149.002,5376.96323944947,-476.963239449483
10715,75102,"2015","Scion xB","2021-02-17","truecar",3,1,75.102,11971.9253906322,-1256.92539063219
6495,116347,"2008","Scion xB","2021-02-17","truecar",3,1,116.347,6625.23868978537,-130.238689785381
6991,146609,"2012","Scion xB","2021-02-17","truecar",3,1,146.609,7013.70569788363,-22.7056978836424
7999,121438,"2013","Scion xB","2021-02-17","truecar",3,1,121.438,8501.16628456069,-502.166284560714
6962,106210,"2012","Scion xB","2021-02-17","truecar",3,1,106.21,8375.56986237207,-1413.56986237209
8550,83226,"2012","Scion xB","2021-02-17","truecar",3,1,83.226,9150.36839591504,-600.36839591506
11988,49235,"2015","Scion xB","2021-02-17","truecar",3,1,49.235,12843.9108443024,-855.910844302397
9995,84972,"2014","Scion xB","2021-02-17","truecar",3,1,84.972,10358.3052069762,-363.305206976184
10863,71360,"2014","Scion xB","2021-02-17","truecar",3,1,71.36,10817.1704018329,45.8295981670938
11421,52545,"2014","Scion xB","2021-02-17","truecar",3,1,52.545,11451.4305135894,-30.430513589389
13481,50209,"2015","Scion xB","2021-02-17","truecar",3,1,50.209,12811.0769697953,669.923030204688
6100,123274,"2008","Scion xB","2021-02-17","truecar",3,1,123.274,6391.72714080119,-291.727140801211
10992,87325,"2015","Scion xB","2021-02-17","truecar",3,1,87.325,11559.8838628087,-567.883862808673
7999,109651,"2012","Scion xB","2021-02-17","truecar",3,1,109.651,8259.57257060731,-260.572570607325
11990,73816,"2015","Scion xB","2021-02-17","truecar",3,1,73.816,12015.2768922914,-25.2768922914431
10212,69300,"2013","Scion xB","2021-02-17","truecar",3,1,69.3,10258.7561706494,-46.7561706494453
7785,124786,"2012","Scion xB","2021-02-17","truecar",3,1,124.786,7749.3665226969,35.6334773030863
6988,132894,"2012","Scion xB","2021-02-17","truecar",3,1,132.894,7476.0430581143,-488.043058114318
9272,130068,"2014","Scion xB","2021-02-17","truecar",3,1,130.068,8838.10355936679,433.896440633189
6995,103569,"2008","Scion xB","2021-02-17","truecar",3,1,103.569,7055.9894582161,-60.9894582161178
9999,76716,"2013","Scion xB","2021-02-17","truecar",3,1,76.716,10008.7602637248,-9.76026372485971
11995,73441,"2013","Scion xB","2021-02-17","truecar",3,1,73.441,10119.1616384792,1875.83836152082
11845,59140,"2014","Scion xB","2021-02-17","truecar",3,1,59.14,11229.1107986261,615.889201373884
6995,135749,"2012","Scion xB","2021-02-17","truecar",3,1,135.749,7379.80002760329,-384.800027603302
10995,87590,"2014","Scion xB","2021-02-17","truecar",3,1,87.59,10270.0515278596,724.948472140398
13354,61192,"2015","Scion xB","2021-02-17","truecar",3,1,61.192,12440.836267833,913.163732167029
10998,100134,"2014","Scion xB","2021-02-17","truecar",3,1,100.134,9847.18897979297,1150.81102020701
10590,96221,"2012","Scion xB","2021-02-17","truecar",3,1,96.221,8712.3024829586,1877.69751704138
10988,101440,"2013","Scion xB","2021-02-17","truecar",3,1,101.44,9175.30573260247,1812.6942673975
12311,71487,"2015","Scion xB","2021-02-17","truecar",3,1,71.487,12093.7882821549,217.211717845105
11990,80581,"2011","Scion xB","2021-02-17","truecar",3,1,80.581,9201.15783205787,2788.84216794211
13590,35552,"2014","Scion xB","2021-02-17","truecar",3,1,35.552,12024.2703796047,1565.72962039531
7999,113206,"2010","Scion xB","2021-02-17","truecar",3,1,113.206,7827.61545979647,171.384540203512
12590,85446,"2013","Scion xB","2021-02-17","truecar",3,1,85.446,9714.46896552478,2875.5310344752
8500,109076,"2012","Scion xB","2021-02-17","truecar",3,1,109.076,8278.95601808326,221.043981916727
7999,93761,"2009","Scion xB","2021-02-17","truecar",3,1,93.761,8061.17532451539,-62.1753245154099
10821,68958,"2013","Scion xB","2021-02-17","truecar",3,1,68.958,10270.2851081047,550.714891895295
7475,101236,"2010","Scion xB","2021-02-17","truecar",3,1,101.236,8231.12827073057,-756.128270730589
7899,75636,"2010","Scion xB","2021-02-17","truecar",3,1,75.636,9094.11306270325,-1195.11306270327
7500,114822,"2010","Scion xB","2021-02-17","truecar",3,1,114.822,7773.13954480319,-273.139544803214
8699,98929,"2013","Scion xB","2021-02-17","truecar",3,1,98.929,9259.95240497136,-560.952404971379
10999,73263,"2013","Scion xB","2021-02-17","truecar",3,1,73.263,10125.1620796108,873.837920389137
8995,72070,"2010","Scion xB","2021-02-17","truecar",3,1,72.07,9214.32414739757,-219.324147397587
7995,118150,"2006","Scion xB","2021-02-17","truecar",3,1,118.15,6416.99475515029,1578.00524484969
8999,108213,"2011","Scion xB","2021-02-17","truecar",3,1,108.213,8269.67362222236,729.326377777619
7995,106009,"2009","Scion xB","2021-02-17","truecar",3,1,106.009,7648.29103810596,346.708961894019
8988,92102,"2011","Scion xB","2021-02-17","truecar",3,1,92.102,8812.78096532673,175.219034673251
